movie_id,title,count,mean
2067,Doctor Zhivago (1965),564,4.065602836879433
2068,Fanny and Alexander (1982),128,3.8828125
2069,"Trip to Bountiful, The (1985)",140,3.7857142857142856
2070,Tender Mercies (1983),264,3.9053030303030303
2071,And the Band Played On (1993),171,3.9298245614035086
2072,"'burbs, The (1989)",303,2.910891089108911
2073,Fandango (1985),66,3.6666666666666665
2074,"Night Porter, The (Il Portiere di notte) (1974)",21,3.5238095238095237
2075,Mephisto (1981),81,3.740740740740741
2076,Blue Velvet (1986),654,3.7629969418960245
2077,"Journey of Natty Gann, The (1985)",154,3.4935064935064934
2078,"Jungle Book, The (1967)",664,3.816265060240964
2079,Kidnapped (1960),14,3.5714285714285716
2080,Lady and the Tramp (1955),864,3.8043981481481484
2081,"Little Mermaid, The (1989)",1035,3.756521739130435
2082,"Mighty Ducks, The (1992)",361,2.886426592797784
2083,"Muppet Christmas Carol, The (1992)",262,3.6068702290076335
2084,Newsies (1992),93,3.129032258064516
2085,101 Dalmatians (1961),565,3.5964601769911506
2086,One Magic Christmas (1985),29,3.5517241379310347
2087,Peter Pan (1953),594,3.65993265993266
2088,Popeye (1980),471,2.59447983014862
2089,"Rescuers Down Under, The (1990)",239,3.196652719665272
2090,"Rescuers, The (1977)",249,3.4738955823293174
2091,Return from Witch Mountain (1978),186,2.849462365591398
2092,"Return of Jafar, The (1993)",163,2.4355828220858897
2093,Return to Oz (1985),276,2.851449275362319
2094,"Rocketeer, The (1991)",736,3.108695652173913
2095,"Shaggy D.A., The (1976)",113,2.9734513274336285
2096,Sleeping Beauty (1959),511,3.710371819960861
2097,Something Wicked This Way Comes (1983),213,3.488262910798122
2098,Son of Flubber (1963),76,3.1447368421052633
2099,Song of the South (1946),221,3.6018099547511313
2100,Splash (1984),1163,3.4307824591573515
2101,Squanto: A Warrior's Tale (1994),15,3.533333333333333
2102,Steamboat Willie (1940),197,3.3857868020304567
2103,Tall Tale (1994),37,3.081081081081081
2104,Tex (1982),53,3.339622641509434
2105,Tron (1982),970,3.3556701030927836
2106,Swing Kids (1993),185,3.2972972972972974
2107,Halloween: H20 (1998),199,2.6884422110552766
2108,L.A. Story (1991),825,3.7066666666666666
2109,"Jerk, The (1979)",573,3.743455497382199
2110,Dead Men Don't Wear Plaid (1982),367,3.2643051771117166
2111,"Man with Two Brains, The (1983)",312,3.2275641025641026
2112,Grand Canyon (1991),346,3.4884393063583814
2113,Graveyard Shift (1990),79,2.151898734177215
2114,"Outsiders, The (1983)",256,3.6875
2115,Indiana Jones and the Temple of Doom (1984),1127,3.676131322094055
2116,"Lord of the Rings, The (1978)",438,3.3333333333333335
2117,Nineteen Eighty-Four (1984),278,3.7194244604316546
2118,"Dead Zone, The (1983)",363,3.7024793388429753
2119,Maximum Overdrive (1986),147,2.272108843537415
2120,Needful Things (1993),242,2.9421487603305785
2121,Cujo (1983),245,2.730612244897959
2122,Children of the Corn (1984),233,2.4463519313304722
2123,All Dogs Go to Heaven (1989),215,2.869767441860465
2124,"Addams Family, The (1991)",714,3.169467787114846
2125,Ever After: A Cinderella Story (1998),416,3.7139423076923075
2126,Snake Eyes (1998),495,2.7454545454545456
2127,"First Love, Last Rites (1997)",4,3.5
2128,Safe Men (1998),25,3.32
2129,"Saltmen of Tibet, The (1997)",8,3.75
2130,Atlantic City (1980),304,3.8322368421052633
2131,Autumn Sonata (Höstsonaten ) (1978),30,3.7333333333333334
2132,Who's Afraid of Virginia Woolf? (1966),297,4.074074074074074
2133,Adventures in Babysitting (1987),541,3.2754158964879854
2134,Weird Science (1985),510,3.4235294117647057
2135,Doctor Dolittle (1967),238,3.2016806722689077
2136,"Nutty Professor, The (1963)",222,3.1486486486486487
2137,Charlotte's Web (1973),497,3.8229376257545273
2138,Watership Down (1978),305,3.8426229508196723
2139,"Secret of NIMH, The (1982)",369,3.850948509485095
2140,"Dark Crystal, The (1982)",710,3.652112676056338
2141,"American Tail, An (1986)",404,3.4282178217821784
2142,"American Tail: Fievel Goes West, An (1991)",201,2.8308457711442787
2143,Legend (1985),355,3.2704225352112677
2144,Sixteen Candles (1984),719,3.710709318497914
2145,Pretty in Pink (1986),693,3.3665223665223665
2146,St. Elmo's Fire (1985),352,3.1107954545454546
2147,"Clan of the Cave Bear, The (1986)",231,2.54978354978355
2148,House (1986),166,2.8855421686746987
2149,House II: The Second Story (1987),103,2.2524271844660193
2150,"Gods Must Be Crazy, The (1980)",695,3.726618705035971
2151,"Gods Must Be Crazy II, The (1989)",128,3.171875
2152,Air Bud: Golden Receiver (1998),69,2.1159420289855073
2153,"Avengers, The (1998)",288,1.9965277777777777
2154,How Stella Got Her Groove Back (1998),140,2.7857142857142856
2155,"Slums of Beverly Hills, The (1998)",267,3.3146067415730336
2156,"Best Man, The (Il Testimone dello sposo) (1997)",9,3.7777777777777777
2157,"Chambermaid on the Titanic, The (1998)",20,3.25
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",20,2.6
2159,Henry: Portrait of a Serial Killer (1990),219,3.4794520547945207
2160,Rosemary's Baby (1968),712,3.818820224719101
2161,"NeverEnding Story, The (1984)",699,3.6051502145922747
2162,"NeverEnding Story II: The Next Chapter, The (1990)",177,2.4124293785310735
2163,Attack of the Killer Tomatoes! (1980),206,2.6067961165048543
2164,Surf Nazis Must Die (1987),20,2.05
2165,Your Friends and Neighbors (1998),109,3.376146788990826
2166,Return to Paradise (1998),144,3.5208333333333335
2167,Blade (1998),809,3.477132262051916
2168,Dance with Me (1998),79,3.0759493670886076
2169,Dead Man on Campus (1998),130,2.6769230769230767
2170,Wrongfully Accused (1998),123,2.5528455284552845
2171,"Next Stop, Wonderland (1998)",196,3.688775510204082
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",4,3.25
2173,"Navigator: A Mediaeval Odyssey, The (1988)",110,3.5636363636363635
2174,Beetlejuice (1988),1495,3.5678929765886287
2175,Déjà Vu (1997),18,3.8333333333333335
2176,Rope (1948),191,3.8952879581151834
2177,Family Plot (1976),83,3.216867469879518
2178,Frenzy (1972),95,3.663157894736842
2179,Topaz (1969),39,3.1538461538461537
2180,Torn Curtain (1966),58,3.3275862068965516
2181,Marnie (1964),118,3.5677966101694913
2182,"Wrong Man, The (1956)",98,3.5816326530612246
2183,"Man Who Knew Too Much, The (1956)",179,3.9329608938547485
2184,"Trouble with Harry, The (1955)",147,3.598639455782313
2185,I Confess (1953),17,3.588235294117647
2186,Strangers on a Train (1951),482,4.304979253112033
2187,Stage Fright (1950),26,3.576923076923077
2188,54 (1998),259,2.7644787644787643
2189,I Married A Strange Person (1997),21,3.7142857142857144
2190,Why Do Fools Fall In Love? (1998),52,2.8461538461538463
2191,"Merry War, A (1997)",10,2.8
2192,See the Sea (Regarde la mer) (1997),7,3.2857142857142856
2193,Willow (1988),802,3.4962593516209477
2194,"Untouchables, The (1987)",1127,4.007985803016859
2195,Dirty Work (1998),135,3.0074074074074075
2196,Knock Off (1998),27,2.4444444444444446
2197,Firelight (1997),11,4.181818181818182
2198,Modulations (1998),2,4.0
2200,Under Capricorn (1949),8,2.5
2201,"Paradine Case, The (1947)",20,3.4
2202,Lifeboat (1944),213,3.943661971830986
2203,Shadow of a Doubt (1943),233,4.2703862660944205
2204,Saboteur (1942),89,3.8202247191011236
2205,Mr. & Mrs. Smith (1941),33,3.515151515151515
2206,Suspicion (1941),167,4.0119760479041915
2207,Jamaica Inn (1939),8,2.875
2208,"Lady Vanishes, The (1938)",199,4.185929648241206
2209,Young and Innocent (1937),10,3.3
2210,Sabotage (1936),54,3.7037037037037037
2211,Secret Agent (1936),19,3.526315789473684
2212,"Man Who Knew Too Much, The (1934)",128,3.8359375
2213,Waltzes from Vienna (1933),1,1.0
2214,Number Seventeen (1932),1,3.0
2215,Rich and Strange (1932),12,3.5
2217,Elstree Calling (1930),1,1.0
2218,Juno and Paycock (1930),1,2.0
2219,Murder! (1930),10,3.4
2221,Blackmail (1929),11,3.090909090909091
2223,"Farmer's Wife, The (1928)",3,3.3333333333333335
2226,"Ring, The (1927)",1,3.0
2227,"Lodger, The (1926)",21,3.5238095238095237
2231,Rounders (1998),345,3.608695652173913
2232,Cube (1997),233,3.467811158798283
2233,Digging to China (1998),5,1.6
2234,Let's Talk About Sex (1998),8,1.875
2235,One Man's Hero (1999),1,2.0
2236,Simon Birch (1998),202,3.608910891089109
2237,Without Limits (1998),44,3.590909090909091
2238,Seven Beauties (Pasqualino Settebellezze) (1976),77,3.831168831168831
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),97,3.7422680412371134
2240,My Bodyguard (1980),238,3.508403361344538
2241,Class (1983),129,2.7751937984496124
2242,"Grandview, U.S.A. (1984)",6,2.5
2243,Broadcast News (1987),789,3.747782002534854
2244,"Allnighter, The (1987)",7,1.8571428571428572
2245,Working Girl (1988),514,3.414396887159533
2246,Stars and Bars (1988),14,2.7142857142857144
2247,Married to the Mob (1988),365,3.0931506849315067
2248,Say Anything... (1989),914,4.017505470459518
2249,My Blue Heaven (1990),239,3.192468619246862
2250,Men Don't Leave (1990),62,3.1451612903225805
2251,"Cabinet of Dr. Ramirez, The (1991)",2,3.5
2252,Hero (1992),186,3.0161290322580645
2253,Toys (1992),440,2.5636363636363635
2254,Choices (1981),1,2.0
2255,Young Doctors in Love (1982),79,2.607594936708861
2256,Parasite (1982),24,2.375
2257,No Small Affair (1984),17,2.9411764705882355
2258,Master Ninja I (1984),2,3.0
2259,Blame It on Rio (1984),201,2.716417910447761
2260,Wisdom (1986),49,2.795918367346939
2261,One Crazy Summer (1986),161,3.329192546583851
2262,About Last Night... (1986),326,3.1564417177914113
2263,"Seventh Sign, The (1988)",175,3.1028571428571428
2264,We're No Angels (1989),83,2.5903614457831323
2265,Nothing But Trouble (1991),83,2.0
2266,"Butcher's Wife, The (1991)",195,2.871794871794872
2267,Mortal Thoughts (1991),74,2.945945945945946
2268,"Few Good Men, A (1992)",1061,3.93119698397738
2269,Indecent Proposal (1993),217,2.737327188940092
2271,Permanent Midnight (1998),76,3.289473684210526
2272,One True Thing (1998),112,3.455357142857143
2273,Rush Hour (1998),627,3.5661881977671452
2275,Six-String Samurai (1998),71,3.3661971830985915
2276,"Soldier's Daughter Never Cries, A (1998)",70,3.7142857142857144
2277,Somewhere in the City (1997),1,2.0
2278,Ronin (1998),806,3.5272952853598016
2279,Urban Legend (1998),226,2.7168141592920354
2280,Clay Pigeons (1998),125,3.432
2281,Monument Ave. (1998),11,3.4545454545454546
2282,Pecker (1998),316,3.518987341772152
2283,"Sheltering Sky, The (1990)",61,2.918032786885246
2284,Bandit Queen (1994),43,3.7906976744186047
2285,If.... (1968),54,3.888888888888889
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",43,2.511627906976744
2287,Them! (1954),280,3.4392857142857145
2288,"Thing, The (1982)",741,3.785425101214575
2289,"Player, The (1992)",978,3.96319018404908
2290,Stardust Memories (1980),121,3.28099173553719
2291,Edward Scissorhands (1990),1473,3.5926680244399187
2292,Overnight Delivery (1996),20,2.5
2293,Shadrach (1998),25,3.24
2294,Antz (1998),645,3.483720930232558
2295,"Impostors, The (1998)",74,3.810810810810811
2296,"Night at the Roxbury, A (1998)",144,2.3819444444444446
2297,What Dreams May Come (1998),355,3.1070422535211266
2298,Strangeland (1998),15,1.8666666666666667
2299,"Battle of the Sexes, The (1959)",4,3.75
2300,"Producers, The (1968)",658,4.144376899696049
2301,History of the World: Part I (1981),371,3.5902964959568733
2302,My Cousin Vinny (1992),1086,3.7845303867403315
2303,Nashville (1975),325,3.92
2304,Love Is the Devil (1998),7,3.5714285714285716
2305,Slam (1998),25,3.48
2306,Holy Man (1998),90,2.488888888888889
2307,One Tough Cop (1998),38,2.6315789473684212
2308,Detroit 9000 (1973),1,2.0
2309,"Inheritors, The (Die Siebtelbauern) (1998)",2,4.5
2310,"Mighty, The (1998)",134,3.798507462686567
2311,2010 (1984),470,3.4170212765957446
2312,Children of a Lesser God (1986),331,3.8277945619335347
2313,"Elephant Man, The (1980)",457,4.013129102844639
2314,Beloved (1998),104,3.1346153846153846
2315,Bride of Chucky (1998),147,2.36734693877551
2316,Practical Magic (1998),236,2.983050847457627
2317,"Alarmist, The (1997)",8,2.625
2318,Happiness (1998),320,3.903125
2320,Apt Pupil (1998),187,3.106951871657754
2321,Pleasantville (1998),1158,3.6968911917098444
2322,Soldier (1998),290,2.9310344827586206
2323,"Cruise, The (1998)",35,3.942857142857143
2324,Life Is Beautiful (La Vita è bella) (1997),1152,4.329861111111111
2325,Orgazmo (1997),119,3.134453781512605
2326,Shattered Image (1998),12,3.0
2327,Tales from the Darkside: The Movie (1990),100,2.85
2328,Vampires (1998),173,2.8497109826589595
2329,American History X (1998),640,4.2265625
2330,Hands on a Hard Body (1996),92,4.163043478260869
2331,Living Out Loud (1998),179,3.223463687150838
2332,Belly (1998),8,3.25
2333,Gods and Monsters (1998),578,3.8131487889273354
2334,"Siege, The (1998)",386,3.1243523316062176
2335,"Waterboy, The (1998)",420,2.926190476190476
2336,Elizabeth (1998),938,4.029850746268656
2337,Velvet Goldmine (1998),126,3.2063492063492065
2338,I Still Know What You Did Last Summer (1998),295,2.2033898305084745
2339,I'll Be Home For Christmas (1998),27,2.925925925925926
2340,Meet Joe Black (1998),344,3.252906976744186
2341,Dancing at Lughnasa (1998),44,3.272727272727273
2342,Hard Core Logo (1996),11,3.727272727272727
2343,"Naked Man, The (1998)",2,2.0
2344,Runaway Train (1985),201,3.4228855721393034
2345,Desert Bloom (1986),43,3.372093023255814
2346,"Stepford Wives, The (1975)",300,3.3066666666666666
2347,"Pope of Greenwich Village, The (1984)",95,3.736842105263158
2348,Sid and Nancy (1986),304,3.5526315789473686
2349,Mona Lisa (1986),167,3.6107784431137726
2350,Heart Condition (1990),19,2.789473684210526
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),111,4.207207207207207
2352,"Big Chill, The (1983)",838,3.8747016706443915
2353,Enemy of the State (1998),988,3.687246963562753
2354,"Rugrats Movie, The (1998)",141,2.780141843971631
2355,"Bug's Life, A (1998)",1703,3.854374633000587
2356,Celebrity (1998),96,2.8958333333333335
2357,Central Station (Central do Brasil) (1998),215,4.283720930232558
2358,Savior (1998),4,4.0
2359,Waking Ned Devine (1998),703,3.879089615931721
2360,"Celebration, The (Festen) (1998)",117,4.3076923076923075
2361,Pink Flamingos (1972),158,3.240506329113924
2362,Glen or Glenda (1953),53,2.849056603773585
2363,Godzilla (Gojira) (1954),301,3.318936877076412
2364,Godzilla (Gojira) (1984),121,2.7768595041322315
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),136,2.7720588235294117
2366,King Kong (1933),756,3.6560846560846563
2367,King Kong (1976),309,2.7572815533980584
2368,King Kong Lives (1986),58,1.6896551724137931
2369,Desperately Seeking Susan (1985),840,2.954761904761905
2370,"Emerald Forest, The (1985)",142,3.5140845070422535
2371,Fletch (1985),599,3.5943238731218696
2372,Fletch Lives (1989),238,2.966386554621849
2373,Red Sonja (1985),189,2.4814814814814814
2374,Gung Ho (1986),244,2.930327868852459
2375,"Money Pit, The (1986)",418,2.8923444976076556
2376,"View to a Kill, A (1985)",325,3.267692307692308
2377,Lifeforce (1985),183,2.9453551912568305
2378,Police Academy (1984),413,2.997578692493947
2379,Police Academy 2: Their First Assignment (1985),225,2.3866666666666667
2380,Police Academy 3: Back in Training (1986),196,2.0306122448979593
2381,Police Academy 4: Citizens on Patrol (1987),174,1.9137931034482758
2382,Police Academy 5: Assignment: Miami Beach (1988),150,1.7666666666666666
2383,Police Academy 6: City Under Siege (1989),149,1.657718120805369
2384,Babe: Pig in the City (1998),523,3.2906309751434035
2385,Home Fries (1998),146,2.5753424657534247
2386,Jerry Springer: Ringmaster (1998),59,1.9661016949152543
2387,Very Bad Things (1998),217,2.774193548387097
2388,Steam: The Turkish Bath (Hamam) (1997),15,3.466666666666667
2389,Psycho (1998),264,2.6515151515151514
2390,Little Voice (1998),330,3.690909090909091
2391,"Simple Plan, A (1998)",745,3.751677852348993
2392,Jack Frost (1998),205,2.234146341463415
2393,Star Trek: Insurrection (1998),807,3.34820322180917
2394,"Prince of Egypt, The (1998)",579,3.5716753022452505
2395,Rushmore (1998),1220,3.8409836065573773
2396,Shakespeare in Love (1998),2369,4.127479949345715
2397,Mass Appeal (1984),23,3.3043478260869565
2398,Miracle on 34th Street (1947),380,3.960526315789474
2399,Santa Claus: The Movie (1985),223,2.6681614349775784
2400,Prancer (1989),43,2.86046511627907
2401,Pale Rider (1985),312,3.769230769230769
2402,Rambo: First Blood Part II (1985),401,2.825436408977556
2403,First Blood (1982),397,3.5717884130982367
2404,Rambo III (1988),301,2.3421926910299002
2405,"Jewel of the Nile, The (1985)",673,3.163447251114413
2406,Romancing the Stone (1984),1345,3.6892193308550185
2407,Cocoon (1985),1006,3.5377733598409544
2408,Cocoon: The Return (1988),259,2.528957528957529
2409,Rocky II (1979),445,3.1775280898876406
2410,Rocky III (1982),401,2.8753117206982544
2411,Rocky IV (1985),375,2.6453333333333333
2412,Rocky V (1990),274,2.102189781021898
2413,Clue (1985),443,3.2483069977426635
2414,Young Sherlock Holmes (1985),379,3.390501319261214
2415,Violets Are Blue... (1986),15,2.8
2416,Back to School (1986),354,3.1497175141242937
2417,Heartburn (1986),74,2.945945945945946
2418,Nothing in Common (1986),110,3.0727272727272728
2419,Extremities (1986),69,3.2028985507246377
2420,"Karate Kid, The (1984)",493,3.417849898580122
2421,"Karate Kid, Part II, The (1986)",477,2.6771488469601676
2422,"Karate Kid III, The (1989)",286,2.1223776223776225
2423,Christmas Vacation (1989),515,3.588349514563107
2424,You've Got Mail (1998),838,3.380668257756563
2425,"General, The (1998)",58,3.6206896551724137
2426,"Theory of Flight, The (1998)",27,2.962962962962963
2427,"Thin Red Line, The (1998)",803,3.398505603985056
2428,"Faculty, The (1998)",513,2.7777777777777777
2429,Mighty Joe Young (1998),180,2.827777777777778
2430,Mighty Joe Young (1949),144,3.111111111111111
2431,Patch Adams (1998),474,3.1371308016877637
2432,Stepmom (1998),146,3.136986301369863
2433,"Civil Action, A (1998)",612,3.3594771241830066
2434,Down in the Delta (1998),60,3.6333333333333333
2435,Hurlyburly (1998),99,3.080808080808081
2436,Tea with Mussolini (1999),122,3.5901639344262297
2437,Wilde (1997),85,3.6470588235294117
2438,Outside Ozona (1998),1,4.0
2439,Affliction (1997),198,3.611111111111111
2440,Another Day in Paradise (1998),47,3.3617021276595747
2441,"Hi-Lo Country, The (1998)",26,3.0384615384615383
2442,Hilary and Jackie (1998),160,3.825
2443,Playing by Heart (1998),126,3.5952380952380953
2444,24 7: Twenty Four Seven (1997),5,4.0
2445,At First Sight (1999),74,2.7972972972972974
2446,In Dreams (1999),63,2.5396825396825395
2447,Varsity Blues (1999),266,3.0601503759398496
2448,Virus (1999),189,2.3492063492063493
2449,"Garbage Pail Kids Movie, The (1987)",32,1.53125
2450,Howard the Duck (1986),434,2.0990783410138247
2451,"Gate, The (1987)",113,2.646017699115044
2452,"Gate II: Trespassers, The (1990)",19,1.6842105263157894
2453,"Boy Who Could Fly, The (1986)",176,3.25
2454,"Fly, The (1958)",480,3.3583333333333334
2455,"Fly, The (1986)",1071,3.4407096171802056
2456,"Fly II, The (1989)",284,2.313380281690141
2457,Running Scared (1986),259,3.382239382239382
2458,Armed and Dangerous (1986),130,2.476923076923077
2459,"Texas Chainsaw Massacre, The (1974)",247,3.222672064777328
2460,"Texas Chainsaw Massacre 2, The (1986)",116,2.353448275862069
2461,Leatherface: Texas Chainsaw Massacre III (1990),62,2.096774193548387
2462,"Return of the Texas Chainsaw Massacre, The (1994)",54,1.8333333333333333
2463,Ruthless People (1986),475,3.4610526315789474
2464,Trick or Treat (1986),8,2.625
2465,Deadly Friend (1986),42,2.0238095238095237
2466,Belizaire the Cajun (1986),13,3.4615384615384617
2467,"Name of the Rose, The (1986)",324,3.9012345679012346
2468,Jumpin' Jack Flash (1986),374,2.770053475935829
2469,Peggy Sue Got Married (1986),506,3.2766798418972334
2470,Crocodile Dundee (1986),912,3.4265350877192984
2471,Crocodile Dundee II (1988),414,2.6280193236714977
2472,Tough Guys (1986),93,2.978494623655914
2473,Soul Man (1986),193,2.4093264248704664
2474,"Color of Money, The (1986)",343,3.4606413994169096
2475,52 Pick-Up (1986),140,3.3
2476,Heartbreak Ridge (1986),300,3.3466666666666667
2477,Firewalker (1986),42,2.2857142857142856
2478,Three Amigos! (1986),569,3.117750439367311
2479,Gloria (1999),44,2.272727272727273
2480,Dry Cleaning (Nettoyage à sec) (1997),2,4.5
2481,My Name Is Joe (1998),35,3.6
2482,Still Crazy (1998),30,3.3333333333333335
2483,"Day of the Beast, The (El Día de la bestia) (1995)",25,2.92
2484,Tinseltown (1998),1,2.0
2485,She's All That (1999),410,3.051219512195122
2486,24-hour Woman (1998),9,1.7777777777777777
2487,"Blood, Guts, Bullets and Octane (1998)",7,2.4285714285714284
2488,Peeping Tom (1960),85,3.8588235294117648
2490,Payback (1999),773,3.5058214747736094
2491,Simply Irresistible (1999),115,2.739130434782609
2492,20 Dates (1998),139,2.856115107913669
2493,"Harmonists, The (1997)",28,4.142857142857143
2494,"Last Days, The (1998)",27,4.0
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",98,3.6020408163265305
2496,Blast from the Past (1999),360,3.363888888888889
2497,Message in a Bottle (1999),170,2.835294117647059
2498,My Favorite Martian (1999),123,2.3333333333333335
2499,God Said 'Ha!' (1998),52,3.5384615384615383
2500,Jawbreaker (1999),119,2.596638655462185
2501,October Sky (1999),588,4.137755102040816
2502,Office Space (1999),872,3.8211009174311927
2503,"Apple, The (Sib) (1998)",9,4.666666666666667
2504,200 Cigarettes (1999),181,2.883977900552486
2505,8MM (1999),272,2.863970588235294
2506,"Other Sister, The (1999)",163,3.3435582822085887
2507,Breakfast of Champions (1999),54,2.9814814814814814
2509,Eight Days a Week (1997),18,2.7777777777777777
2510,Just the Ticket (1999),3,3.6666666666666665
2511,"Long Goodbye, The (1973)",82,3.8658536585365852
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",19,3.9473684210526314
2513,Pet Sematary (1989),305,2.960655737704918
2514,Pet Sematary II (1992),116,2.060344827586207
2515,Children of the Corn II: The Final Sacrifice (1993),52,1.7884615384615385
2516,Children of the Corn III (1994),45,1.8444444444444446
2517,Christine (1983),273,3.062271062271062
2518,Night Shift (1982),294,3.4727891156462585
2519,House on Haunted Hill (1958),96,3.2291666666666665
2520,Airport (1970),179,3.1452513966480447
2521,Airport 1975 (1974),84,2.630952380952381
2522,Airport '77 (1977),79,2.3544303797468356
2523,Rollercoaster (1977),42,2.3095238095238093
2524,"Towering Inferno, The (1974)",266,3.018796992481203
2525,Alligator (1980),153,2.235294117647059
2526,Meteor (1979),131,2.366412213740458
2527,Westworld (1973),636,3.4213836477987423
2528,Logan's Run (1976),626,3.4696485623003195
2529,Planet of the Apes (1968),1162,3.712564543889845
2530,Beneath the Planet of the Apes (1970),365,2.9452054794520546
2531,Battle for the Planet of the Apes (1973),312,2.8333333333333335
2532,Conquest of the Planet of the Apes (1972),358,2.8435754189944134
2533,Escape from the Planet of the Apes (1971),463,3.041036717062635
2534,Avalanche (1978),17,2.5294117647058822
2535,Earthquake (1974),119,2.8487394957983194
2536,"Concorde: Airport '79, The (1979)",37,1.8918918918918919
2537,Beyond the Poseidon Adventure (1979),34,1.9411764705882353
2538,Dancemaker (1998),5,3.6
2539,Analyze This (1999),616,3.3944805194805197
2540,"Corruptor, The (1999)",156,3.032051282051282
2541,Cruel Intentions (1999),559,3.221824686940966
2542,"Lock, Stock & Two Smoking Barrels (1998)",625,3.8976
2543,Six Ways to Sunday (1997),2,3.5
2544,"School of Flesh, The (L' École de la chair) (1998)",18,2.7777777777777777
2545,Relax... It's Just Sex (1998),12,2.8333333333333335
2546,"Deep End of the Ocean, The (1999)",169,2.940828402366864
2548,"Rage: Carrie 2, The (1999)",105,2.2285714285714286
2549,Wing Commander (1999),175,2.2285714285714286
2550,"Haunting, The (1963)",183,3.5027322404371586
2551,Dead Ringers (1988),189,3.291005291005291
2552,My Boyfriend's Back (1993),37,2.2162162162162162
2553,Village of the Damned (1960),219,3.356164383561644
2554,Children of the Damned (1963),136,3.176470588235294
2555,Baby Geniuses (1999),164,1.701219512195122
2556,Telling You (1998),1,3.0
2557,I Stand Alone (Seul contre tous) (1998),5,3.4
2558,Forces of Nature (1999),235,2.74468085106383
2559,"King and I, The (1999)",27,2.5925925925925926
2560,Ravenous (1999),171,3.111111111111111
2561,True Crime (1999),131,3.0381679389312977
2562,Bandits (1997),9,3.7777777777777777
2563,Beauty (1998),1,3.0
2565,"King and I, The (1956)",372,3.954301075268817
2566,Doug's 1st Movie (1999),40,2.425
2567,EDtv (1999),302,3.2019867549668874
2568,"Mod Squad, The (1999)",214,2.107476635514019
2569,Among Giants (1998),9,3.7777777777777777
2570,"Walk on the Moon, A (1999)",102,3.5980392156862746
2571,"Matrix, The (1999)",2590,4.315830115830116
2572,10 Things I Hate About You (1999),700,3.422857142857143
2573,Tango (1998),48,3.4166666666666665
2574,"Out-of-Towners, The (1999)",199,2.6683417085427137
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",141,4.0
2576,"Love, etc. (1996)",3,2.0
2577,Metroland (1997),28,3.2857142857142856
2578,"Sticky Fingers of Time, The (1997)",4,3.5
2579,Following (1998),29,3.793103448275862
2580,Go (1999),723,3.854771784232365
2581,Never Been Kissed (1999),624,3.168269230769231
2582,Twin Dragons (Shuang long hui) (1992),66,3.106060606060606
2583,Cookie's Fortune (1999),235,3.608510638297872
2584,Foolish (1999),1,3.0
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",48,3.8541666666666665
2586,"Goodbye, Lover (1999)",25,2.96
2587,Life (1999),102,2.9607843137254903
2589,Friends & Lovers (1999),64,2.734375
2590,Hideous Kinky (1998),48,3.0416666666666665
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),2,2.0
2592,"Joyriders, The (1999)",1,3.0
2593,"Monster, The (Il Mostro) (1994)",35,3.7142857142857144
2594,Open Your Eyes (Abre los ojos) (1997),62,3.9516129032258065
2596,SLC Punk! (1998),139,3.618705035971223
2597,Lost & Found (1999),64,2.609375
2598,Pushing Tin (1999),533,3.016885553470919
2599,Election (1999),1522,3.9303547963206307
2600,eXistenZ (1999),410,3.2560975609756095
2602,Mighty Peking Man (Hsing hsing wang) (1977),6,2.8333333333333335
2605,Entrapment (1999),777,3.168597168597169
2606,Idle Hands (1999),207,2.7246376811594204
2607,Get Real (1998),68,4.088235294117647
2608,Heaven (1998),5,2.6
2609,"King of Masks, The (Bian Lian) (1996)",67,4.223880597014926
2610,Three Seasons (1999),41,3.8780487804878048
2611,"Winslow Boy, The (1998)",146,3.910958904109589
2612,Mildred Pierce (1945),136,4.088235294117647
2613,Night of the Comet (1984),281,3.096085409252669
2614,Chopping Mall (a.k.a. Killbots) (1986),44,1.9318181818181819
2615,My Science Project (1985),189,3.0105820105820107
2616,Dick Tracy (1990),624,2.6826923076923075
2617,"Mummy, The (1999)",1007,3.3217477656405165
2618,"Castle, The (1997)",46,3.891304347826087
2619,Mascara (1999),1,3.0
2620,This Is My Father (1998),36,3.6944444444444446
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),69,3.652173913043478
2622,"Midsummer Night's Dream, A (1999)",415,3.3493975903614457
2623,Trippin' (1999),4,2.75
2624,After Life (1998),102,4.088235294117647
2625,Black Mask (Hak hap) (1996),66,3.0757575757575757
2626,Edge of Seventeen (1998),35,3.5714285714285716
2627,Endurance (1998),14,3.4285714285714284
